scenario,num_uavs,seed,episode,episode_coverage,episode_conflict_sim,episode_conflict_recomputed_120,conflict_events_120,pair_steps,episode_path,corrections,uav_steps,accepted,cva,fallback_nearest,raw_released,max_empty_streak,n_empty_streaks_ge2
mountain-dense,4,42,10,100.0,0.0,0.0,0,192,16618.546875,0,140,128,0,0,0,0,0
mountain-dense,4,42,11,80.0,0.0,0.0,0,210,18620.13671875,8,140,132,8,0,0,0,0
mountain-dense,4,43,0,88.33333333333333,0.0,0.0,0,210,18442.83984375,0,140,140,0,0,0,0,0
mountain-dense,4,43,1,91.42857142857143,0.0,0.0,0,210,18317.7109375,0,140,140,0,0,0,0,0
mountain-dense,4,43,2,97.77777777777777,0.0,0.0,0,210,17993.447265625,0,140,140,0,0,0,0,0
mountain-dense,4,43,3,97.14285714285714,0.0,0.0,0,210,18227.55078125,0,140,140,0,0,0,0,0
mountain-dense,4,43,4,93.33333333333333,0.0,0.0,0,210,18254.681640625,4,140,136,4,0,0,0,0
mountain-dense,4,43,5,97.14285714285714,0.0,0.0,0,210,18064.28515625,0,140,140,0,0,0,0,0
mountain-dense,4,43,6,100.0,0.0,0.0,0,210,18037.11328125,0,140,140,0,0,0,0,0
mountain-dense,4,43,7,85.71428571428571,0.0,0.0,0,210,18038.3671875,0,140,140,0,0,0,0,0
mountain-dense,4,43,8,85.0,0.0,0.0,0,210,18565.28125,0,140,140,0,0,0,0,0
mountain-dense,4,43,9,100.0,0.0,0.0,0,162,14219.36328125,0,140,108,0,0,0,0,0
mountain-dense,4,43,10,100.0,0.0,0.0,0,174,15300.185546875,0,140,116,0,0,0,0,0
mountain-dense,4,43,11,91.66666666666666,0.0,0.0,0,210,18083.04296875,0,140,140,0,0,0,0,0
mountain-dense,4,44,0,95.55555555555556,0.0,0.0,0,210,18216.287109375,0,140,140,0,0,0,0,0
mountain-dense,4,44,1,100.0,0.0,0.0,0,138,12127.3017578125,0,140,92,0,0,0,0,0
mountain-dense,4,44,2,91.11111111111111,0.0,0.0,0,210,18072.51953125,0,140,140,0,0,0,0,0
mountain-dense,4,44,3,100.0,0.0,0.0,0,192,16631.0546875,0,140,128,0,0,0,0,0
mountain-dense,4,44,4,77.14285714285715,0.0,0.0,0,210,18564.80078125,2,140,138,2,0,0,0,0
mountain-dense,4,44,5,100.0,0.0,0.0,0,150,13221.6142578125,0,140,100,0,0,0,0,0
mountain-dense,4,44,6,88.57142857142857,0.0,0.0,0,210,18194.888671875,12,140,128,12,0,0,0,0
mountain-dense,4,44,7,95.0,0.0,0.0,0,210,18074.810546875,0,140,140,0,0,0,0,0
mountain-dense,4,44,8,85.71428571428571,0.0,0.0,0,210,18527.23828125,18,140,122,18,0,0,0,0
mountain-dense,4,44,9,82.85714285714286,0.0,0.0,0,210,18160.17578125,0,140,140,0,0,0,0,0
mountain-dense,4,44,10,84.44444444444444,0.0,0.0,0,210,18432.32421875,0,140,140,0,0,0,0,0
mountain-dense,4,44,11,97.77777777777777,0.0,0.0,0,210,18172.1953125,0,140,140,0,0,0,0,0
mountain-dense,4,45,0,96.66666666666667,0.0,0.0,0,210,18049.408203125,0,140,140,0,0,0,0,0
mountain-dense,4,45,1,100.0,0.0,0.0,0,156,13661.654296875,0,140,104,0,0,0,0,0
mountain-dense,4,45,2,85.0,0.0,0.0,0,210,18261.30859375,8,140,132,7,1,0,1,0
mountain-dense,4,45,3,100.0,0.0,0.0,0,138,12336.765625,0,140,92,0,0,0,0,0
mountain-dense,4,45,4,94.28571428571428,0.0,0.0,0,210,17888.6015625,0,140,140,0,0,0,0,0
mountain-dense,4,45,5,91.11111111111111,0.0,0.0,0,210,18077.02734375,0,140,140,0,0,0,0,0
mountain-dense,4,45,6,93.33333333333333,0.0,0.0,0,210,18266.0234375,0,140,140,0,0,0,0,0
mountain-dense,4,45,7,91.42857142857143,0.0,0.0,0,210,18262.619140625,0,140,140,0,0,0,0,0
mountain-dense,4,45,8,100.0,0.0,0.0,0,180,15599.7421875,0,140,120,0,0,0,0,0
mountain-dense,4,45,9,100.0,0.0,0.0,0,192,16466.435546875,0,140,128,0,0,0,0,0
mountain-dense,4,45,10,100.0,0.0,0.0,0,204,17545.876953125,0,140,136,0,0,0,0,0
mountain-dense,4,45,11,100.0,0.0,0.0,0,186,16411.583984375,0,140,124,0,0,0,0,0
mountain-dense,4,46,0,94.28571428571428,0.0,0.0,0,210,18246.056640625,0,140,140,0,0,0,0,0
mountain-dense,4,46,1,90.0,0.0,0.0,0,210,18334.353515625,0,140,140,0,0,0,0,0
mountain-dense,4,46,2,100.0,0.0,0.0,0,168,14628.9658203125,0,140,112,0,0,0,0,0
mountain-dense,4,46,3,100.0,0.0,0.0,0,168,14563.287109375,0,140,112,0,0,0,0,0
mountain-dense,4,46,4,98.33333333333333,0.0,0.0,0,210,18137.087890625,0,140,140,0,0,0,0,0
mountain-dense,4,46,5,100.0,0.0,0.0,0,150,13166.9638671875,0,140,100,0,0,0,0,0
mountain-dense,4,46,6,83.33333333333334,0.0,0.0,0,210,18119.73046875,2,140,138,2,0,0,0,0
mountain-dense,4,46,7,93.33333333333333,0.0,0.0,0,210,18203.3515625,0,140,140,0,0,0,0,0
mountain-dense,4,46,8,80.0,0.0,0.0,0,210,18359.25390625,0,140,140,0,0,0,0,0
mountain-dense,4,46,9,95.0,0.0,0.0,0,210,18248.96484375,14,140,126,14,0,0,0,0
mountain-dense,4,46,10,100.0,0.0,0.0,0,198,16909.09375,0,140,132,0,0,0,0,0
mountain-dense,4,46,11,93.33333333333333,0.0,0.0,0,210,18256.869140625,0,140,140,0,0,0,0,0
mountain-dense,6,42,0,100.0,0.0,0.0,0,390,20532.646484375,6,210,149,6,0,1,1,0
mountain-dense,6,42,1,100.0,0.0,0.0,0,495,25616.158203125,12,210,186,12,0,0,0,0
mountain-dense,6,42,2,100.0,0.0,0.0,0,435,22458.08203125,0,210,174,0,0,0,0,0
mountain-dense,6,42,3,100.0,0.0,0.0,0,345,18072.916015625,0,210,138,0,0,0,0,0
mountain-dense,6,42,4,100.0,0.0,0.0,0,450,23363.78125,2,210,178,2,0,0,0,0
mountain-dense,6,42,5,100.0,0.0,0.0,0,195,10407.37890625,2,210,76,2,0,0,0,0
mountain-dense,6,42,6,100.0,0.0,0.0,0,465,23998.533203125,10,210,176,10,0,0,0,0
mountain-dense,6,42,7,100.0,0.0,0.0,0,480,24955.208984375,12,210,180,10,2,0,1,0
mountain-dense,6,42,8,100.0,0.0,0.0,0,420,21973.36328125,2,210,166,2,0,0,0,0
mountain-dense,6,42,9,100.0,0.0,0.0,0,480,24825.75,2,210,190,2,0,0,0,0
mountain-dense,6,42,10,100.0,0.0,0.0,0,225,12097.8740234375,0,210,90,0,0,0,0,0
mountain-dense,6,42,11,100.0,0.0,0.0,0,405,21105.93359375,0,210,162,0,0,0,0,0
mountain-dense,6,43,0,100.0,0.0,0.0,0,480,24810.2109375,0,210,192,0,0,0,0,0
mountain-dense,6,43,1,100.0,0.0,0.0,0,435,22598.3125,11,210,163,11,0,0,0,0
mountain-dense,6,43,2,100.0,0.0,0.0,0,390,20210.0,0,210,156,0,0,0,0,0
mountain-dense,6,43,3,94.28571428571428,0.0,0.0,0,525,26686.310546875,2,210,208,2,0,0,0,0
mountain-dense,6,43,4,100.0,0.0,0.0,0,450,23266.48046875,8,210,172,8,0,0,0,0
mountain-dense,6,43,5,100.0,0.0,0.0,0,450,23277.3125,8,210,172,8,0,0,0,0
mountain-dense,6,43,6,100.0,0.0,0.0,0,390,20307.365234375,8,210,148,8,0,0,0,0
mountain-dense,6,43,7,100.0,0.0,0.0,0,435,22445.4765625,0,210,174,0,0,0,0,0
mountain-dense,6,43,8,100.0,0.0,0.0,0,480,24819.341796875,28,210,164,26,2,0,1,0
mountain-dense,6,43,9,100.0,0.0,0.0,0,390,20628.064453125,3,210,153,3,0,0,0,0
mountain-dense,6,43,10,96.66666666666667,0.0,0.0,0,525,26769.6328125,0,210,210,0,0,0,0,0
mountain-dense,6,43,11,100.0,0.0,0.0,0,330,17452.296875,0,210,132,0,0,0,0,0
mountain-dense,6,44,0,91.42857142857143,0.0,0.0,0,525,26811.62109375,0,210,210,0,0,0,0,0
mountain-dense,6,44,1,100.0,0.0,0.0,0,345,18131.935546875,0,210,138,0,0,0,0,0
mountain-dense,6,44,2,100.0,0.0,0.0,0,300,15862.88671875,0,210,120,0,0,0,0,0
mountain-dense,6,44,3,100.0,0.0,0.0,0,255,13470.8271484375,0,210,102,0,0,0,0,0
mountain-dense,6,44,4,100.0,0.0,0.0,0,375,19583.431640625,0,210,150,0,0,0,0,0
mountain-dense,6,44,5,100.0,0.0,0.0,0,420,22073.478515625,0,210,168,0,0,0,0,0
mountain-dense,6,44,6,80.0,0.0,0.0,0,525,27517.59765625,4,210,206,4,0,0,0,0
mountain-dense,6,44,7,98.33333333333333,0.0,0.0,0,525,26668.7109375,6,210,204,6,0,0,0,0
mountain-dense,6,44,8,100.0,0.0,0.0,0,330,17348.03515625,0,210,132,0,0,0,0,0
mountain-dense,6,44,9,100.0,0.0,0.0,0,345,18023.296875,0,210,138,0,0,0,0,0
mountain-dense,6,44,10,100.0,0.0,0.0,0,450,23201.8046875,4,210,176,2,2,0,1,0
mountain-dense,6,44,11,100.0,0.0,0.0,0,435,22613.16796875,0,210,174,0,0,0,0,0
mountain-dense,6,45,0,100.0,0.0,0.0,0,375,19586.4296875,4,210,146,4,0,0,0,0
mountain-dense,6,45,1,100.0,0.0,0.0,0,345,18225.4140625,0,210,138,0,0,0,0,0
mountain-dense,6,45,2,100.0,0.0,0.0,0,525,26982.51953125,10,210,200,10,0,0,0,0
mountain-dense,6,45,3,100.0,0.0,0.0,0,270,14275.3876953125,0,210,108,0,0,0,0,0
mountain-dense,6,45,4,100.0,0.00196078431372549,0.00196078431372549,1,510,26137.4453125,13,210,188,9,4,3,2,2
mountain-dense,6,45,5,100.0,0.0,0.0,0,450,23072.607421875,0,210,180,0,0,0,0,0
mountain-dense,6,45,6,100.0,0.0,0.0,0,390,20160.31640625,0,210,156,0,0,0,0,0
mountain-dense,6,45,7,100.0,0.0,0.0,0,345,18072.28125,2,210,136,2,0,0,0,0
mountain-dense,6,45,8,98.33333333333333,0.0,0.0,0,525,26944.39453125,6,210,204,5,1,0,1,0
mountain-dense,6,45,9,100.0,0.0,0.0,0,465,23962.19140625,6,210,180,6,0,0,0,0
mountain-dense,6,45,10,100.0,0.0,0.0,0,300,15692.412109375,0,210,120,0,0,0,0,0
mountain-dense,6,45,11,100.0,0.0,0.0,0,375,19379.078125,2,210,148,2,0,0,0,0
mountain-dense,6,46,0,98.33333333333333,0.0,0.0,0,525,26997.33203125,6,210,204,4,2,0,1,0
mountain-dense,6,46,1,100.0,0.0,0.0,0,300,15936.2314453125,0,210,120,0,0,0,0,0
mountain-dense,6,46,2,100.0,0.0,0.0,0,495,25480.87890625,2,210,196,1,1,0,1,0
mountain-dense,6,46,3,100.0,0.0,0.0,0,375,19419.06640625,12,210,138,12,0,0,0,0
mountain-dense,6,46,4,100.0,0.0,0.0,0,405,20918.673828125,0,210,162,0,0,0,0,0
mountain-dense,6,46,5,100.0,0.0,0.0,0,360,18777.21484375,0,210,144,0,0,0,0,0
mountain-dense,6,46,6,100.0,0.0,0.0,0,525,27037.1640625,0,210,210,0,0,0,0,0
mountain-dense,6,46,7,97.14285714285714,0.0,0.0,0,525,26793.26171875,8,210,202,4,4,0,2,2
mountain-dense,6,46,8,100.0,0.0,0.0,0,360,18769.6484375,2,210,142,2,0,0,0,0
mountain-dense,6,46,9,100.0,0.0,0.0,0,525,26833.03515625,20,210,190,20,0,0,0,0
mountain-dense,6,46,10,100.0,0.0,0.0,0,345,17943.6640625,10,210,128,9,1,0,1,0
mountain-dense,6,46,11,100.0,0.0,0.0,0,390,20238.896484375,0,210,156,0,0,0,0,0
mountain-dense,8,42,0,100.0,0.0,0.0,0,532,19964.3203125,0,280,152,0,0,0,0,0
mountain-dense,8,42,1,100.0,0.0,0.0,0,392,14835.337890625,0,280,112,0,0,0,0,0
mountain-dense,8,42,2,100.0,0.0,0.0,0,952,34706.9453125,10,280,260,6,4,2,2,1
mountain-dense,8,42,3,100.0,0.0,0.0,0,504,19013.099609375,4,280,140,2,2,0,1,0
mountain-dense,8,42,4,100.0,0.0,0.0,0,504,18764.74609375,8,280,136,6,2,0,1,0
mountain-dense,8,42,5,100.0,0.0,0.0,0,448,16754.65625,0,280,127,0,0,1,1,0
mountain-dense,8,42,6,100.0,0.0,0.0,0,476,17840.4140625,4,280,132,3,1,0,1,0
mountain-dense,8,42,7,100.0,0.0,0.0,0,532,19930.1796875,0,280,152,0,0,0,0,0
mountain-dense,8,42,8,95.0,0.0,0.0,0,980,35974.4296875,9,280,271,8,1,0,1,0
mountain-dense,8,42,9,100.0,0.0,0.0,0,588,21819.728515625,0,280,168,0,0,0,0,0
mountain-dense,8,42,10,100.0,0.0,0.0,0,532,19686.421875,2,280,150,0,2,0,1,0
mountain-dense,8,42,11,100.0,0.0,0.0,0,308,11710.2177734375,0,280,88,0,0,0,0,0
mountain-dense,8,43,0,100.0,0.0,0.0,0,420,15713.203125,0,280,120,0,0,0,0,0
mountain-dense,8,43,1,100.0,0.0,0.0,0,616,20133.84375,0,280,154,0,0,22,22,1
mountain-dense,8,43,2,100.0,0.0,0.0,0,756,27649.025390625,6,280,210,6,0,0,0,0
mountain-dense,8,43,3,93.33333333333333,0.0,0.0,0,980,36017.5625,6,280,274,6,0,0,0,0
mountain-dense,8,43,4,100.0,0.0,0.0,0,420,16044.931640625,0,280,120,0,0,0,0,0
mountain-dense,8,43,5,100.0,0.0,0.0,0,868,31628.51953125,4,280,244,4,0,0,0,0
mountain-dense,8,43,6,100.0,0.0,0.0,0,392,14794.4677734375,0,280,112,0,0,0,0,0
mountain-dense,8,43,7,100.0,0.0,0.0,0,420,15917.9423828125,0,280,120,0,0,0,0,0
mountain-dense,8,43,8,100.0,0.0,0.0,0,952,34509.078125,14,280,258,14,0,0,0,0
mountain-dense,8,43,9,100.0,0.0,0.0,0,308,11714.32421875,0,280,88,0,0,0,0,0
mountain-dense,8,43,10,100.0,0.0,0.0,0,644,23945.14453125,6,280,178,6,0,0,0,0
mountain-dense,8,43,11,100.0,0.0,0.0,0,364,13759.5673828125,0,280,104,0,0,0,0,0
mountain-dense,8,44,0,100.0,0.0,0.0,0,868,31862.919921875,19,280,229,18,1,0,1,0
mountain-dense,8,44,1,100.0,0.0,0.0,0,784,28811.67578125,4,280,220,0,4,0,2,2
mountain-dense,8,44,2,100.0,0.0,0.0,0,364,13813.83203125,0,280,104,0,0,0,0,0
mountain-dense,8,44,3,100.0,0.0,0.0,0,700,25776.84765625,0,280,200,0,0,0,0,0
mountain-dense,8,44,4,100.0,0.0,0.0,0,616,22887.87109375,0,280,176,0,0,0,0,0
mountain-dense,8,44,5,100.0,0.0,0.0,0,616,22667.98046875,8,280,168,8,0,0,0,0
mountain-dense,8,44,6,100.0,0.0,0.0,0,728,26686.21484375,12,280,196,12,0,0,0,0
mountain-dense,8,44,7,100.0,0.0,0.0,0,924,34277.84375,10,280,254,10,0,0,0,0
mountain-dense,8,44,8,100.0,0.0,0.0,0,448,16988.2265625,0,280,128,0,0,0,0,0
mountain-dense,8,44,9,100.0,0.0,0.0,0,504,18852.25,0,280,144,0,0,0,0,0
mountain-dense,8,44,10,100.0,0.0,0.0,0,504,18890.88671875,6,280,138,4,2,0,1,0
mountain-dense,8,44,11,100.0,0.0,0.0,0,392,14726.33984375,0,280,112,0,0,0,0,0
mountain-dense,8,45,0,100.0,0.0,0.0,0,644,23985.35546875,0,280,184,0,0,0,0,0
mountain-dense,8,45,1,97.77777777777777,0.0,0.0,0,980,35141.828125,0,280,280,0,0,0,0,0
mountain-dense,8,45,2,100.0,0.0,0.0,0,504,19292.916015625,0,280,144,0,0,0,0,0
mountain-dense,8,45,3,100.0,0.0,0.0,0,812,29827.455078125,0,280,232,0,0,0,0,0
mountain-dense,8,45,4,100.0,0.0,0.0,0,616,22976.404296875,0,280,176,0,0,0,0,0
mountain-dense,8,45,5,100.0,0.0,0.0,0,952,34796.90625,6,280,266,6,0,0,0,0
mountain-dense,8,45,6,100.0,0.0,0.0,0,392,14688.09375,0,280,112,0,0,0,0,0
mountain-dense,8,45,7,100.0,0.0,0.0,0,504,18943.40625,0,280,144,0,0,0,0,0
mountain-dense,8,45,8,100.0,0.0,0.0,0,532,19746.65234375,0,280,152,0,0,0,0,0
mountain-dense,8,45,9,100.0,0.0,0.0,0,728,26900.8203125,4,280,204,2,2,0,1,0
mountain-dense,8,45,10,100.0,0.0,0.0,0,588,21838.875,0,280,168,0,0,0,0,0
mountain-dense,8,45,11,100.0,0.0,0.0,0,476,17879.625,0,280,136,0,0,0,0,0
mountain-dense,8,46,0,100.0,0.0,0.0,0,616,23315.869140625,0,280,176,0,0,0,0,0
mountain-dense,8,46,1,100.0,0.0,0.0,0,616,22684.75,10,280,166,10,0,0,0,0
mountain-dense,8,46,2,97.14285714285714,0.0,0.0,0,980,35574.5703125,10,280,270,9,1,0,1,0
mountain-dense,8,46,3,100.0,0.0,0.0,0,924,33554.0703125,22,280,242,21,1,0,1,0
mountain-dense,8,46,4,100.0,0.0,0.0,0,448,16907.03125,0,280,128,0,0,0,0,0
mountain-dense,8,46,5,100.0,0.0,0.0,0,532,19992.134765625,0,280,152,0,0,0,0,0
mountain-dense,8,46,6,100.0,0.0,0.0,0,700,25806.3515625,0,280,200,0,0,0,0,0
mountain-dense,8,46,7,100.0,0.0,0.0,0,364,13842.044921875,0,280,104,0,0,0,0,0
mountain-dense,8,46,8,100.0,0.0,0.0,0,812,29619.78125,10,280,222,10,0,0,0,0
mountain-dense,8,46,9,100.0,0.0,0.0,0,616,23025.97265625,0,280,176,0,0,0,0,0
mountain-dense,8,46,10,100.0,0.0,0.0,0,476,17746.109375,0,280,136,0,0,0,0,0
mountain-dense,8,46,11,100.0,0.0,0.0,0,392,14807.1376953125,0,280,112,0,0,0,0,0
